feature_id	XbaseMean	Xlog2FoldChange	XlfcSE	Xstat	Xpvalue	Xpadj
SPV_2531	219.500182027246	0.326732428422366	0.168681027162895	1.93558906929092	0.0529180501832014	0.0788014475721341
SPV_1260	3586.93878214571	-0.0942037191953628	0.0938472429491805	-1.00385267089661	0.315449632306799	0.382042416186086
SPV_1261	4.01135828432945	0.154840990326357	0.587075833380724	0.238782554674223	0.811274198340778	0.853026419460381
SPV_1262	1372.50363496539	0.0162012748611282	0.08707449902924	0.186087096379299	0.852376460775786	0.88677530117397
SPV_1263	681.751297751601	-0.73894904518983	0.117677538791679	-6.27906388319813	3.40617625178029e-10	1.17587127996241e-09
SPV_1264	640.260641281233	-0.755520096882927	0.139062790313997	-5.43241002076213	5.55979903847708e-08	1.64229182907396e-07
SPV_1265	229.136160439659	-0.908905806325652	0.138509168831846	-6.55999168117081	5.38107801272132e-11	1.95273123496377e-10
SPV_1266	100.588106240615	-0.658166536060051	0.174181069147286	-3.77730254046172	0.000158536106964968	0.000336931662018695
SPV_1267	215.393605779976	-0.403677194375016	0.191982678693617	-2.10263798873356	0.0354974265175016	0.0551348917349301
SPV_2532	1.05376723608718	-0.315924339164484	0.598954694646897	-0.511722060729074	0.608845544242171	0.674418752969146
SPV_1272	43.7830285163859	-0.382872102092876	0.277106477021084	-1.3799233168086	0.167610256571192	0.221214334636846
SPV_1273	4.67075623075306	0.697527018110545	0.593338956792491	1.15645036531555	0.247496990644963	0.311331765798638
SPV_1274	28698.9299672508	0.313717503648348	0.0522115814643144	6.00858038382297	1.8715481832322e-09	6.23326030824819e-09
SPV_1275	1.43623355697172	-0.265355830947282	0.646359052442445	-0.424934353907806	0.670884530341638	0.733318167801846
SPV_1276	924.240106357791	-0.555035996223858	0.0740157622908803	-7.49883319647517	6.43884009692341e-14	2.97234827730069e-13
SPV_1277	902.825969897034	-0.514522052694072	0.072005194426863	-7.14557850791163	8.96176535489746e-13	3.80109064732296e-12
SPV_1278	4500.00331659288	-0.0591881876893346	0.0638842986934259	-0.926382914516698	0.354247019989259	0.422330531338546
SPV_1279	751.850065133456	-0.880243436196877	0.0965328435972858	-9.11817531358871	7.63997555140763e-20	4.81439729191878e-19
SPV_1280	1052.31608160317	-0.960093535469254	0.0893765023063438	-10.741717260835	6.4827180014416e-27	6.09867072647468e-26
SPV_1284	1.13999915910643	0.0406079159445119	0.635007040895488	0.0728570591747225	0.941919864900378	0.956373878172506
SPV_1285	11436.4709891617	-0.359789453649993	0.0495841475433765	-7.2561334139759	3.98312229457186e-13	1.74536374276493e-12
SPV_1286	4507.30754943465	-0.224657166069769	0.0613371554564695	-3.66267774414738	0.000249592451636428	0.0005166225406656
SPV_1287	5451.20372892324	-0.115695523452749	0.0654351874717606	-1.76808866466189	0.0770460821469328	0.110026239612706
SPV_1288	452.142884398871	0.364503390760169	0.127512789046757	2.85856538838165	0.00425561391472796	0.00760341460012151
SPV_1289	7168.46956290053	0.0631493129186332	0.0396243451066011	1.59367531564518	0.111008775739738	0.153448760336616
SPV_1290	6694.3005665682	0.123217496959949	0.0522630306845835	2.35756793926361	0.0183950889202907	0.0299297143498172
SPV_1291	2612.74097910594	0.993715970973466	0.0535831167826657	18.5439399629136	9.12826750774012e-77	5.17703171510404e-75
SPV_1292	2133.81940689017	0.979431435761729	0.0753228176239612	13.0019987236437	1.19186984213777e-38	1.93923084970777e-37
SPV_1293	1222.96834716604	1.37301936668913	0.0896365190257801	15.3149883149479	6.07227948348721e-53	1.9441088346326e-51
SPV_1294	2683.46127821755	1.03671487723046	0.0793577800400583	13.0626148195234	5.38459934642189e-39	8.83341297739459e-38
SPV_1295	4949.52545017901	0.573509175311834	0.0636410321737928	9.01114280994746	2.03920275570982e-19	1.27691402841767e-18
SPV_1296	7765.50911387004	0.798459097535774	0.0673016783849955	11.864643722267	1.80669929193169e-32	2.16042053884602e-31
SPV_1297	12083.5969589711	0.853510167900113	0.0647084915878009	13.1905120144918	9.9507093911814e-40	1.70277225357716e-38
SPV_1298	30411.9631398975	0.283562172668288	0.047519031064126	5.96735558997465	2.41129534777849e-09	7.96409528342812e-09
SPV_1299	22.6262198383659	-0.231200455485923	0.312051352643646	-0.745788683391998	0.455795077144578	0.526938397281298
SPV_1300	602.609738794652	-1.23830401095654	0.107977224320997	-11.4664246139889	1.94531757794213e-30	2.06494940760167e-29
SPV_1301	570.043765955112	-1.12349470535616	0.109390255804471	-10.2689598932697	9.72474350752757e-25	8.00979911304657e-24
SPV_1302	1873.32095844711	-1.4960395608228	0.0804939869629902	-18.5844520900039	4.29362369814455e-77	2.50671854141675e-75
SPV_1303	1740.5145042631	0.0442702370873941	0.0801362699368564	0.552671423256441	0.580488424795504	0.647180421876746
SPV_1304	12226.0938170037	-0.165072449652218	0.0443237965903697	-3.724216550019	0.000195922701267536	0.000412851976662482
SPV_1305	5197.46386307478	-0.253476553774602	0.0680733975925996	-3.72355117609574	0.000196440019294291	0.000413503115905799
SPV_1308	2657.53776700078	0.162248865217928	0.0534006057186569	3.0385615447396	0.00237710544390893	0.00442226270492899
SPV_1309	13531.1458793564	0.00549066041760518	0.0473107204334378	0.116034825217082	0.907624941668971	0.928678097532427
